crsCode,semester,profId
crsCode943348,semester276664,37476
crsCode55921,semester782409,345796
crsCode304319,semester572424,369618
crsCode987596,semester992977,193679
crsCode226492,semester131387,386228
crsCode22579,semester294779,490855
crsCode139578,semester247158,890329
crsCode873076,semester538771,762813
crsCode649704,semester988933,987849
crsCode985537,semester159229,180520
crsCode729686,semester199031,7228
crsCode410900,semester364941,474027
crsCode819436,semester33082,849035
crsCode984452,semester115377,416212
crsCode620376,semester276395,627750
crsCode430533,semester225405,944792
crsCode581526,semester95132,647763
crsCode543872,semester903242,400597
crsCode27197,semester148057,298442
crsCode503670,semester236015,393423
crsCode382653,semester889325,301843
crsCode73041,semester764840,884973
crsCode577021,semester563330,751668
crsCode942856,semester410141,921480
crsCode343495,semester360717,37424
crsCode406862,semester330362,199743
crsCode245129,semester494237,150481
crsCode499112,semester574152,298204
crsCode701634,semester170476,755052
crsCode789544,semester997167,354790
crsCode363444,semester338857,35288
crsCode168064,semester469878,415711
crsCode695039,semester403141,915010
crsCode784589,semester435570,513857
crsCode884269,semester285249,731513
crsCode826234,semester872123,951218
crsCode499801,semester413437,800533
crsCode634449,semester637024,720376
crsCode517538,semester138374,90816
crsCode668022,semester270212,556438
crsCode195317,semester707586,859245
crsCode238014,semester605784,823118
crsCode641749,semester322192,941479
crsCode309414,semester106606,339597
crsCode761548,semester573759,910707
crsCode26351,semester199431,71301
crsCode388743,semester923725,832052
crsCode661,semester474024,919418
crsCode580663,semester415030,993707
crsCode752820,semester363953,445036
crsCode47286,semester338327,502192
crsCode170367,semester892583,864192
crsCode808423,semester982223,368338
crsCode583427,semester45143,522247
crsCode830714,semester672999,450227
crsCode562209,semester422488,9793
crsCode920336,semester833687,769400
crsCode399925,semester80035,121006
crsCode252112,semester736855,188474
crsCode891473,semester552423,191
crsCode378240,semester784967,385325
crsCode356072,semester836163,447891
crsCode749500,semester505787,68853
crsCode774538,semester231896,579550
crsCode983745,semester685707,151801
crsCode680973,semester20750,395527
crsCode727619,semester347225,686699
crsCode623131,semester740636,437375
crsCode180944,semester40834,331252
crsCode238942,semester940333,816734
crsCode251963,semester598042,908117
crsCode404721,semester512650,977447
crsCode548504,semester277186,659132
crsCode668669,semester820860,321794
crsCode835631,semester972362,68553
crsCode22799,semester55311,162914
crsCode602705,semester253531,61922
crsCode621093,semester612319,500485
crsCode216459,semester941739,756901
crsCode170897,semester586780,681230
crsCode381429,semester178740,483438
crsCode874999,semester703418,92082
crsCode503499,semester533985,219203
crsCode426252,semester813030,210436
crsCode415606,semester541127,408344
crsCode463053,semester491014,154592
crsCode470842,semester104510,155515
crsCode569445,semester606799,900481
crsCode29771,semester479875,359475
crsCode414746,semester68614,653341
crsCode779998,semester312371,702411
crsCode409201,semester196682,88265
crsCode603037,semester855520,500265
crsCode567133,semester559592,5131
crsCode962302,semester858530,509120
crsCode484193,semester652457,473423
crsCode83931,semester942404,296325
crsCode24982,semester87210,827110
crsCode460765,semester617161,900186
crsCode395437,semester366429,94297
crsCode807507,semester422019,489900
crsCode571026,semester746047,324698
crsCode970643,semester572579,959868
crsCode610017,semester913425,729275
crsCode454323,semester558080,577550
crsCode480361,semester268749,371262
crsCode403762,semester528460,773780
crsCode8180,semester40867,701050
crsCode264508,semester292879,703566
crsCode412696,semester435306,665710
crsCode4726,semester736845,618735
crsCode293399,semester192870,169888
crsCode522517,semester480356,23051
crsCode457075,semester902909,583241
crsCode466576,semester110949,507304
crsCode544680,semester860915,6819
crsCode786572,semester915834,202093
crsCode225082,semester733071,807273
crsCode158292,semester695277,207608
crsCode25978,semester576558,268675
crsCode442698,semester849052,339876
crsCode480743,semester327383,624954
crsCode200724,semester147399,236726
crsCode952053,semester142795,584249
crsCode782652,semester949727,19428
crsCode315473,semester497293,310929
crsCode338555,semester811486,19043
crsCode487345,semester2206,583191
crsCode280018,semester986632,135290
crsCode795289,semester194365,418598
crsCode106192,semester552088,758625
crsCode359380,semester664994,71308
crsCode529623,semester384258,5600
crsCode333413,semester722489,668743
crsCode846507,semester357267,535497
crsCode144524,semester794903,972911
crsCode32425,semester901285,267837
crsCode719821,semester82948,649545
crsCode325954,semester207321,702400
crsCode560519,semester943011,565019
crsCode112381,semester365020,556632
crsCode632565,semester603199,180569
crsCode136047,semester990891,137029
crsCode48903,semester458573,474614
crsCode433843,semester515797,440142
crsCode532220,semester506609,646694
crsCode562605,semester614269,812150
crsCode632539,semester811983,807520
crsCode811209,semester214567,89193
crsCode433064,semester272074,24436
crsCode422026,semester763332,399837
crsCode686433,semester538510,741495
crsCode669919,semester517901,141160
crsCode506484,semester972681,788482
crsCode940914,semester61116,7634
crsCode401189,semester767577,135337
crsCode21143,semester502160,467124
crsCode735482,semester28526,493808
crsCode796910,semester441493,953208
crsCode750295,semester739263,944420
crsCode608751,semester75628,636682
crsCode934975,semester773428,585711
crsCode355981,semester828181,636274
crsCode685683,semester370784,266781
crsCode627546,semester950758,95132
crsCode847394,semester392261,220599
crsCode154687,semester454022,302423
crsCode172100,semester376564,586840
crsCode279798,semester650623,812623
crsCode103699,semester654951,734337
crsCode136732,semester128967,777139
crsCode315,semester608009,506303
crsCode196297,semester362801,774347
crsCode226458,semester956230,432207
crsCode474016,semester827736,620874
crsCode522833,semester409507,864520
crsCode688185,semester838817,586981
crsCode591160,semester921107,491326
crsCode330643,semester236846,965824
crsCode499595,semester344581,23424
crsCode975703,semester794501,698223
crsCode614704,semester79797,274665
crsCode681344,semester307269,714212
crsCode436381,semester365122,972422
crsCode268367,semester937708,696955
crsCode370652,semester973822,654701
crsCode913488,semester926903,783137
crsCode105999,semester856247,501821
crsCode747999,semester984899,491017
crsCode893691,semester814119,413836
crsCode886599,semester198129,443348
crsCode344482,semester159687,642777
crsCode500904,semester332124,238319
crsCode873606,semester731084,228723
crsCode913441,semester334730,800685
crsCode40393,semester244381,844241
crsCode332053,semester36535,560441
crsCode859787,semester796632,618008
crsCode420831,semester800371,361339
crsCode847767,semester260231,606862
crsCode546187,semester829204,444767
crsCode171827,semester899491,479969
crsCode257583,semester88915,352440
crsCode512663,semester57078,101980
crsCode565035,semester579594,721765
crsCode951917,semester488979,478060
crsCode986729,semester303031,580382
crsCode687974,semester622051,649649
crsCode925688,semester98932,210638
crsCode354241,semester929151,823604
crsCode490270,semester995220,348987
crsCode972907,semester917714,615767
crsCode865096,semester70214,348101
crsCode211734,semester80964,737096
crsCode787186,semester439410,303214
crsCode573415,semester180011,530799
crsCode535639,semester298562,792665
crsCode971820,semester141986,516870
crsCode844162,semester718378,788533
crsCode23447,semester9677,799739
crsCode671565,semester683715,515555
crsCode235355,semester610917,325331
crsCode846987,semester668637,943133
crsCode752294,semester593296,897776
crsCode606258,semester37050,762690
crsCode707820,semester675622,888844
crsCode338879,semester844644,969741
crsCode986971,semester267322,525314
crsCode110879,semester257185,193246
crsCode774314,semester453850,837157
crsCode917832,semester561912,59967
crsCode274543,semester472193,342501
crsCode339964,semester935267,560341
crsCode610280,semester931969,908435
crsCode405821,semester182614,785035
crsCode974599,semester771350,887628
crsCode707870,semester179263,297158
crsCode410820,semester280043,860623
crsCode671673,semester435582,19309
crsCode475497,semester996344,991140
crsCode811627,semester73643,480234
crsCode86351,semester280918,455293
crsCode493558,semester737703,358705
crsCode647781,semester478558,429018
crsCode688628,semester734426,977700
crsCode910356,semester745455,176842
crsCode803900,semester708277,918
crsCode264941,semester317104,232718
crsCode372360,semester179359,102720
crsCode659864,semester768980,761500
crsCode316647,semester959709,441428
crsCode322370,semester827567,968052
crsCode154788,semester766094,203447
crsCode259021,semester590264,532403
crsCode859349,semester307467,428552
crsCode711192,semester726521,717861
crsCode547095,semester264365,818184
crsCode673325,semester154720,835044
crsCode132791,semester490855,36619
crsCode782212,semester258396,196602
crsCode276677,semester648682,766750
crsCode992079,semester977222,80129
crsCode889670,semester873426,727695
crsCode495988,semester589709,806338
crsCode540644,semester439489,741495
crsCode835975,semester523783,358609
crsCode854342,semester16603,511647
crsCode520902,semester952930,206807
crsCode350391,semester158597,102181
crsCode940753,semester517507,726538
crsCode436674,semester65363,308998
crsCode768680,semester503468,600713
crsCode625064,semester296352,865519
crsCode13604,semester388225,127860
crsCode792870,semester328821,574415
crsCode332325,semester449190,41548
crsCode87353,semester700772,170641
crsCode126821,semester160791,95388
crsCode795653,semester258800,577144
crsCode723031,semester119151,119033
crsCode412599,semester109052,783942
crsCode876668,semester346784,802798
crsCode854984,semester697537,257088
crsCode274414,semester525274,212449
crsCode982690,semester646438,901462
crsCode396313,semester453315,601975
crsCode559947,semester301217,581365
crsCode70972,semester341829,258108
crsCode37559,semester847183,801226
crsCode327659,semester13257,792217
crsCode181883,semester188166,366728
crsCode471060,semester786834,588612
crsCode287406,semester115564,232041
crsCode519157,semester956991,963652
crsCode56384,semester937580,860552
crsCode695900,semester806827,980730
crsCode804142,semester910912,654263
crsCode164507,semester828201,758377
crsCode965638,semester755375,361655
crsCode678157,semester701458,815385
crsCode889845,semester310236,976937
crsCode468756,semester246306,675808
crsCode136368,semester460395,618752
crsCode913376,semester815761,626514
crsCode107314,semester192401,8197
crsCode971771,semester63020,633524
crsCode593719,semester341494,209892
crsCode916368,semester698566,602026
crsCode548016,semester263082,335122
crsCode674123,semester798325,803238
crsCode348221,semester991714,23072
crsCode440615,semester993424,953634
crsCode399219,semester352583,784562
crsCode44446,semester499646,666155
crsCode294814,semester709898,127426
crsCode759554,semester41817,47470
crsCode197522,semester803157,470597
crsCode331999,semester510927,543863
crsCode365702,semester382989,469543
crsCode811588,semester59331,417813
crsCode852855,semester669774,569954
crsCode828403,semester153690,489798
crsCode949555,semester527684,465476
crsCode408228,semester291388,81218
crsCode984975,semester966883,882849
crsCode366948,semester460706,373709
crsCode659976,semester536390,895204
crsCode85065,semester657490,451309
crsCode868976,semester774264,439873
crsCode188918,semester122881,982530
crsCode570432,semester833142,829272
crsCode898564,semester446629,477542
crsCode693722,semester873853,277535
crsCode961851,semester545943,443584
crsCode172693,semester180286,18914
crsCode840987,semester253340,486157
crsCode68046,semester922621,361184
crsCode871638,semester323361,370061
crsCode535405,semester231318,313515
crsCode295588,semester901070,906466
crsCode527914,semester872854,320837
crsCode149187,semester593500,750372
crsCode608046,semester510850,15738
crsCode844304,semester107069,471475
crsCode217521,semester965168,302859
crsCode586995,semester241026,663587
crsCode222389,semester985928,446145
crsCode869650,semester298602,728943
crsCode421577,semester978356,958546
crsCode736596,semester425539,84602
crsCode641193,semester786044,154843
crsCode872971,semester381845,678985
crsCode610322,semester720021,395202
crsCode665366,semester480766,997183
crsCode443908,semester540468,680701
crsCode895863,semester688567,589086
crsCode335620,semester449696,491665
crsCode754103,semester592097,797527
crsCode432455,semester146194,574198
crsCode57297,semester815054,444976
crsCode370399,semester245921,748682
crsCode195654,semester407790,280966
crsCode876,semester555194,828651
crsCode627040,semester279110,100590
crsCode947291,semester875263,104453
crsCode791179,semester241750,24208
crsCode957705,semester177734,489963
crsCode603025,semester58497,672214
crsCode404000,semester605497,75045
crsCode49165,semester752276,232431
crsCode64028,semester287032,818949
crsCode857149,semester213635,785970
crsCode408096,semester484765,955866
crsCode713272,semester236867,374343
crsCode202493,semester957983,650247
crsCode485589,semester948238,289316
crsCode685778,semester902334,639279
crsCode353639,semester141060,502931
crsCode407521,semester390741,548540
crsCode179488,semester293601,809349
crsCode546099,semester211409,825532
crsCode887942,semester352401,693568
crsCode794537,semester854762,534144
crsCode669814,semester942740,235163
crsCode490508,semester332506,866510
crsCode331719,semester885483,485059
crsCode240502,semester76583,251895
crsCode81613,semester939674,157690
crsCode997378,semester760904,919557
crsCode692278,semester531045,856924
crsCode569383,semester181010,295529
crsCode209548,semester920800,148651
crsCode790867,semester490619,617042
crsCode272429,semester43141,765829
crsCode810007,semester623708,271309
crsCode451338,semester961752,807264
crsCode170547,semester910135,932631
crsCode667377,semester771997,290864
crsCode427238,semester433658,129411
crsCode277220,semester348294,565036
crsCode274052,semester428782,41818
crsCode625861,semester223514,543042
crsCode301740,semester471284,510271
crsCode527096,semester764318,576749
crsCode780952,semester921822,871023
crsCode446946,semester348340,713632
crsCode728463,semester929597,615422
crsCode821706,semester596946,67344
crsCode146847,semester330366,145908
crsCode219779,semester817256,641446
crsCode4880,semester388238,124108
crsCode677038,semester158361,632954
crsCode261746,semester265028,21880
crsCode274306,semester467183,845132
crsCode699670,semester76993,765100
crsCode139717,semester916105,922102
crsCode321681,semester658126,999061
crsCode477067,semester273906,836653
crsCode640898,semester190698,388229
crsCode580446,semester657332,336288
crsCode670552,semester578152,239524
crsCode559850,semester206193,548373
crsCode368514,semester996638,241465
crsCode280252,semester714487,498424
crsCode883967,semester327913,544146
crsCode772827,semester860,335695
crsCode689553,semester474491,56289
crsCode878801,semester936678,523712
crsCode116142,semester509053,282395
crsCode647223,semester103950,165633
crsCode819379,semester278638,913518
crsCode843374,semester907574,248673
crsCode413009,semester488522,832451
crsCode333113,semester969858,852923
crsCode253563,semester272426,614162
crsCode443639,semester587203,631611
crsCode708054,semester100455,227894
crsCode775115,semester235173,893501
crsCode488471,semester812910,976719
crsCode846401,semester795702,607280
crsCode564075,semester131842,479723
crsCode809732,semester659987,944986
crsCode605247,semester829624,459881
crsCode552943,semester109640,110208
crsCode834066,semester715094,884573
crsCode964946,semester604006,31282
crsCode573464,semester216404,624857
crsCode302120,semester569962,70404
crsCode861236,semester2958,890039
crsCode810455,semester21232,323555
crsCode488158,semester361859,627279
crsCode356604,semester649101,563303
crsCode530301,semester244417,39301
crsCode336896,semester947537,148325
crsCode689369,semester260754,954195
crsCode126989,semester920837,505800
crsCode611847,semester897682,945546
crsCode290965,semester388075,318150
crsCode603711,semester207361,447538
crsCode11095,semester790865,789393
crsCode239136,semester262893,746878
crsCode432430,semester577213,292414
crsCode291357,semester932200,450336
crsCode285593,semester47882,222607
crsCode634014,semester732058,13422
crsCode682138,semester472260,64049
crsCode740796,semester441054,866400
crsCode685607,semester104114,52568
crsCode205718,semester728755,99734
crsCode725980,semester128853,930623
crsCode492974,semester799131,588752
crsCode965273,semester339615,478112
crsCode482500,semester627363,843762
crsCode324026,semester18311,532001
crsCode254787,semester551380,708356
crsCode646802,semester712684,796151
crsCode439467,semester270471,818319
crsCode54341,semester146874,800284
crsCode849858,semester31534,262371
crsCode787636,semester35103,750234
crsCode672784,semester770303,870541
crsCode783416,semester387083,969865
crsCode642595,semester563195,969707
crsCode421375,semester629912,355757
crsCode5330,semester435977,532790
crsCode269581,semester410096,107266
crsCode907066,semester402419,202529
crsCode668396,semester771976,791757
crsCode750753,semester54347,79887
crsCode669377,semester936037,831544
crsCode565819,semester784251,213738
crsCode291615,semester155757,988174
crsCode830778,semester97637,147911
crsCode417850,semester252903,199733
crsCode461611,semester666537,464896
crsCode281734,semester632596,970828
crsCode389288,semester338941,34299
crsCode56645,semester192279,304087
crsCode983006,semester692506,909552
crsCode766669,semester583051,686540
crsCode79261,semester126257,914396
crsCode630845,semester222206,811521
crsCode938164,semester805236,854879
crsCode900470,semester276216,314310
crsCode406878,semester597280,778931
crsCode638323,semester362679,689938
crsCode164922,semester531974,328792
crsCode566073,semester223892,125514
crsCode58664,semester477981,616811
crsCode928687,semester514484,995170
crsCode942176,semester153090,667710
crsCode529831,semester719034,286282
crsCode735427,semester271367,178527
crsCode908171,semester589044,415482
crsCode421976,semester575097,154662
crsCode768739,semester411656,664167
crsCode493196,semester521906,612659
crsCode295583,semester674534,714094
crsCode879970,semester975038,999898
crsCode938494,semester528757,892998
crsCode178289,semester933703,668782
crsCode258460,semester797857,55748
crsCode704162,semester54972,747197
crsCode973441,semester274829,552976
crsCode729225,semester656005,925788
crsCode623985,semester762451,785298
crsCode596643,semester996724,812493
crsCode867752,semester900539,38783
crsCode358632,semester96472,673689
crsCode343831,semester675388,275565
crsCode884805,semester615133,259825
crsCode530237,semester250863,982120
crsCode547857,semester221298,715728
crsCode38727,semester913788,69473
crsCode100291,semester599626,502816
crsCode938814,semester408572,319069
crsCode275387,semester384320,812230
crsCode867199,semester530561,22934
crsCode277603,semester367663,848588
crsCode993560,semester235220,680894
crsCode586471,semester352065,922699
crsCode859689,semester907922,981824
crsCode855210,semester314314,871903
crsCode999144,semester960491,315955
crsCode911782,semester160569,673001
crsCode597335,semester158595,551292
crsCode665533,semester522469,609416
crsCode757550,semester67121,108617
crsCode82286,semester11975,607809
crsCode487254,semester423515,628329
crsCode206440,semester280061,429590
crsCode811106,semester803725,589548
crsCode358664,semester184177,444655
crsCode317985,semester415488,811737
crsCode558185,semester721263,600973
crsCode592221,semester939361,198217
crsCode527736,semester156047,106221
crsCode800973,semester385771,205911
crsCode147433,semester702763,21636
crsCode89671,semester781288,331448
crsCode164165,semester624145,307231
crsCode529938,semester443186,636369
crsCode959816,semester788936,894391
crsCode568000,semester18500,659677
crsCode216,semester401544,386069
crsCode397177,semester501840,892950
crsCode663743,semester12550,21578
crsCode758752,semester534279,936660
crsCode932415,semester671712,851592
crsCode596861,semester768637,559089
crsCode134297,semester915805,471227
crsCode217756,semester34325,849843
crsCode941754,semester304897,833803
crsCode712313,semester797668,160040
crsCode161722,semester410859,81361
crsCode540419,semester955758,469225
crsCode223904,semester728009,100600
crsCode605715,semester32635,965631
crsCode569814,semester936705,799386
crsCode464556,semester255508,105908
crsCode509770,semester641459,191166
crsCode273831,semester758047,909463
crsCode655865,semester712741,796517
crsCode569279,semester744842,792797
crsCode317161,semester80594,270790
crsCode862432,semester331730,360842
crsCode852222,semester656812,213221
crsCode437679,semester580386,32146
crsCode43106,semester981921,20522
crsCode691288,semester140651,271924
crsCode152302,semester825697,602703
crsCode641094,semester55582,270130
crsCode80048,semester875236,504884
crsCode867752,semester608896,841115
crsCode67164,semester213555,427542
crsCode96000,semester762458,162919
crsCode317974,semester301620,281957
crsCode31403,semester465297,572177
crsCode275370,semester18575,756597
crsCode716290,semester589730,211115
crsCode750453,semester847243,893456
crsCode553466,semester287349,871195
crsCode4986,semester5283,364332
crsCode531773,semester380078,626871
crsCode793688,semester623928,146392
crsCode947809,semester335321,140494
crsCode540737,semester994104,432523
crsCode274592,semester170855,508557
crsCode914419,semester470419,614349
crsCode690788,semester73314,984558
crsCode285060,semester718056,876998
crsCode997072,semester98865,230349
crsCode240333,semester935071,943557
crsCode568560,semester526922,450950
crsCode112568,semester721858,987762
crsCode552359,semester413811,960622
crsCode153470,semester233703,606121
crsCode155602,semester867494,192467
crsCode853628,semester330096,559444
crsCode297153,semester342072,214821
crsCode951657,semester216687,974294
crsCode995741,semester94110,802452
crsCode133390,semester681662,906371
crsCode92284,semester322476,682384
crsCode397464,semester520334,344719
crsCode441326,semester599281,960652
crsCode236023,semester991043,171457
crsCode704189,semester752888,887752
crsCode214384,semester148513,317067
crsCode935345,semester329897,251092
crsCode918511,semester670112,220365
crsCode972341,semester186755,620341
crsCode242790,semester184290,256735
crsCode66651,semester952362,191034
crsCode663092,semester609517,897544
crsCode850851,semester689295,959768
crsCode610632,semester714720,470952
crsCode190116,semester592136,39943
crsCode982078,semester967960,180794
crsCode754849,semester672439,368905
crsCode586114,semester186390,65133
crsCode722650,semester614214,282149
crsCode905001,semester181119,882266
crsCode941492,semester433791,69822
crsCode127145,semester333611,597236
crsCode963490,semester296900,440403
crsCode878836,semester551765,567039
crsCode99062,semester949469,626406
crsCode409649,semester48272,344074
crsCode423463,semester603477,396711
crsCode61657,semester292755,174156
crsCode709732,semester595258,152292
crsCode470047,semester497384,891080
crsCode757158,semester319625,450878
crsCode295360,semester841001,228546
crsCode615579,semester647315,922424
crsCode295995,semester762579,379314
crsCode61028,semester443812,906201
crsCode573393,semester661036,568225
crsCode669837,semester800128,12284
crsCode457915,semester122537,55474
crsCode962112,semester281907,474225
crsCode549237,semester746214,380301
crsCode380472,semester734936,784783
crsCode409636,semester747224,130898
crsCode907135,semester345538,742690
crsCode903989,semester89090,386454
crsCode603235,semester559353,979128
crsCode519781,semester29283,735615
crsCode31060,semester190257,318181
crsCode398871,semester559642,572394
crsCode202489,semester389675,537622
crsCode785763,semester136063,514655
crsCode373654,semester105196,340352
crsCode957532,semester343271,240458
crsCode734431,semester11309,530715
crsCode204047,semester194580,940881
crsCode617538,semester615041,332712
crsCode686678,semester851980,344690
crsCode684733,semester610384,891772
crsCode264363,semester82325,897021
crsCode408228,semester24084,404596
crsCode245365,semester47688,232744
crsCode657340,semester114504,232099
crsCode934846,semester851334,208693
crsCode714182,semester497462,201789
crsCode75001,semester16191,489166
crsCode427937,semester814986,113846
crsCode244090,semester157200,963626
crsCode436032,semester310043,575273
crsCode924656,semester541931,785507
crsCode892156,semester854998,963850
crsCode797306,semester83531,772778
crsCode226256,semester310066,126810
crsCode226049,semester834412,631419
crsCode984322,semester503263,574238
crsCode884070,semester313424,889816
crsCode921590,semester377496,847018
crsCode70865,semester663601,556175
crsCode572275,semester1672,398834
crsCode635329,semester899648,391440
crsCode324777,semester146349,478021
crsCode647530,semester925643,245800
crsCode664970,semester381975,476419
crsCode132270,semester352671,27371
crsCode376129,semester739983,268528
crsCode62750,semester926101,196150
crsCode406920,semester793007,999183
crsCode703362,semester686414,606655
crsCode986432,semester168045,542825
crsCode842923,semester901769,438281
crsCode435788,semester971773,179037
crsCode160229,semester63152,285482
crsCode617090,semester690363,436054
crsCode754063,semester485418,779619
crsCode283580,semester321085,667560
crsCode658734,semester155107,807156
crsCode431432,semester446988,400820
crsCode107296,semester147796,783900
crsCode828649,semester39935,895581
crsCode578292,semester977129,599067
crsCode293021,semester793246,223114
crsCode779670,semester140229,265868
crsCode178581,semester882574,441052
crsCode821355,semester463453,465980
crsCode624042,semester723960,216673
crsCode438427,semester55363,63612
crsCode530522,semester903194,219573
crsCode278664,semester562129,210436
crsCode177339,semester453366,407916
crsCode655366,semester557057,477562
crsCode511171,semester854912,371701
crsCode295202,semester461558,408139
crsCode543509,semester354,27046
crsCode44950,semester495184,678149
crsCode931491,semester552089,140288
crsCode871300,semester24199,79573
crsCode70419,semester266362,910197
crsCode985396,semester731592,542825
crsCode580539,semester522799,405621
crsCode839185,semester51983,807379
crsCode485687,semester286384,363060
crsCode414597,semester240387,815214
crsCode541109,semester933967,946582
crsCode884293,semester176379,876747
crsCode817062,semester893651,233008
crsCode825393,semester396097,716591
crsCode584302,semester750658,789552
crsCode538120,semester144002,195259
crsCode591354,semester762516,919406
crsCode888852,semester631970,87426
crsCode940977,semester229731,92593
crsCode725415,semester409083,540175
crsCode747810,semester135083,777689
crsCode279886,semester422723,44503
crsCode821757,semester183955,433609
crsCode884414,semester172100,60917
crsCode57335,semester315808,853814
crsCode134395,semester335935,975748
crsCode639557,semester166672,600272
crsCode718532,semester631123,250131
crsCode686349,semester473326,941020
crsCode535042,semester973642,22319
crsCode114710,semester135275,786268
crsCode195909,semester564259,672872
crsCode939756,semester685258,603374
crsCode966349,semester679667,190336
crsCode440022,semester195424,393083
crsCode228103,semester581316,112997
crsCode349785,semester433162,680095
crsCode851830,semester838335,16358
crsCode976493,semester628488,394497
crsCode770215,semester285120,241999
crsCode875941,semester24582,304060
crsCode39936,semester893046,734425
crsCode184204,semester915411,287616
crsCode560250,semester683953,895641
crsCode597526,semester424872,702541
crsCode839288,semester676208,972261
crsCode432178,semester784855,60917
crsCode981821,semester787610,529320
crsCode329669,semester412226,950132
crsCode277789,semester666355,986621
crsCode253587,semester698225,240516
crsCode447831,semester146648,93681
crsCode664264,semester806341,866334
crsCode332869,semester820905,920863
crsCode454275,semester330624,47182
crsCode31178,semester654191,333836
crsCode272441,semester692322,987319
crsCode968068,semester13222,910028
crsCode490270,semester771074,934464
crsCode445315,semester258041,475330
crsCode533664,semester431902,212760
crsCode857877,semester657436,709324
crsCode811005,semester583482,244987
crsCode982288,semester156177,150887
crsCode505069,semester267207,902174
crsCode431105,semester932903,343026
crsCode118650,semester824002,181177
crsCode885690,semester118741,222944
crsCode296957,semester440628,772540
crsCode901678,semester402875,35874
crsCode279715,semester140744,685358
crsCode453993,semester273386,551554
crsCode869250,semester370450,551706
crsCode729210,semester736660,573583
crsCode460355,semester841881,680475
crsCode288411,semester330299,386217
crsCode651924,semester319043,480962
crsCode107499,semester769366,413083
crsCode627993,semester538112,788706
crsCode171358,semester905297,37021
crsCode248862,semester498521,961949
crsCode967355,semester972707,966012
crsCode907509,semester395605,969863
crsCode251335,semester914526,58450
crsCode903527,semester229236,16922
crsCode51231,semester521979,818348
crsCode312324,semester415175,502098
crsCode248459,semester902708,448784
crsCode483608,semester23046,947837
crsCode605268,semester51603,676929
crsCode241551,semester184222,751819
crsCode465586,semester61258,876049
crsCode13605,semester830784,360642
crsCode549073,semester442128,795866
crsCode931809,semester371926,822924
crsCode864834,semester222302,905017
crsCode535042,semester671207,999025
crsCode157558,semester928366,149090
crsCode196217,semester154881,24736
crsCode859927,semester62813,469777
crsCode614015,semester77685,51447
crsCode801688,semester774542,655214
crsCode272253,semester979529,761984
crsCode520334,semester849876,521464
crsCode437987,semester218649,718226
crsCode449985,semester558605,120169
crsCode473428,semester738121,412510
crsCode990088,semester970433,496986
crsCode823899,semester868690,431975
crsCode404532,semester176238,177062
crsCode837294,semester976681,150511
crsCode591160,semester995926,316536
crsCode837270,semester97904,296008
crsCode858913,semester67010,956958
crsCode217043,semester555699,591603
crsCode659240,semester142953,923208
crsCode790748,semester335172,12847
crsCode588585,semester495262,281279
crsCode147412,semester643435,653423
crsCode350163,semester637653,859328
crsCode768495,semester921334,738001
crsCode905014,semester921072,9202
crsCode711785,semester40439,400585
crsCode975834,semester778158,811015
crsCode613426,semester305410,53024
crsCode57158,semester491862,835306
crsCode896298,semester599442,34301
crsCode438949,semester335256,79140
crsCode863045,semester794070,64644
crsCode761038,semester703412,292070
crsCode781647,semester888726,517554
crsCode348415,semester714984,683867
crsCode902311,semester289706,117921
crsCode231650,semester941152,58328
crsCode599912,semester156151,541930
crsCode881438,semester910161,878469
crsCode535042,semester334197,332639
crsCode195817,semester460897,331755
crsCode880031,semester990622,12526
crsCode73179,semester124718,889661
crsCode962478,semester552182,11159
crsCode312545,semester274479,183088
crsCode445041,semester484820,219340
crsCode390270,semester442841,639343
crsCode521359,semester573518,485242
crsCode344269,semester980467,936556
crsCode959324,semester671436,30220
crsCode186641,semester69200,367112
crsCode100553,semester589966,457827
crsCode136297,semester502416,177661
crsCode835583,semester179394,735576
crsCode178221,semester246690,743804
crsCode702374,semester980629,519813
crsCode712710,semester964721,277786
crsCode336338,semester75225,54188
crsCode1453,semester653068,191986
crsCode154280,semester643413,496784
crsCode147614,semester544115,398400
crsCode563028,semester925681,482058
crsCode747935,semester248307,585596
crsCode515955,semester687608,864769
crsCode909376,semester769932,829120
crsCode428445,semester669388,530022
crsCode735308,semester358190,5137
crsCode955387,semester128910,939461
crsCode499542,semester527555,187382
crsCode975610,semester894439,714558
crsCode506440,semester517248,34602
crsCode695041,semester39072,847140
crsCode463164,semester709378,369326
crsCode779465,semester240047,126894
crsCode633747,semester809135,868372
crsCode549470,semester550248,449797
crsCode826635,semester992007,87152
crsCode663088,semester91270,791396
crsCode260574,semester26182,908642
crsCode108204,semester218020,433450
crsCode647671,semester978283,616077
crsCode619209,semester753706,639306
crsCode747251,semester289398,389917
crsCode731288,semester589003,86319
crsCode276482,semester238655,934416
crsCode590711,semester722933,71872
crsCode590452,semester644712,735380
crsCode409752,semester987546,911000
crsCode382385,semester55300,467919
crsCode749793,semester495780,520069
crsCode559848,semester501305,899641
crsCode776176,semester46979,654509
crsCode988526,semester122831,238505
crsCode174527,semester921249,147366
crsCode850441,semester821763,458526
crsCode679262,semester426996,753292
crsCode818872,semester699797,521834
crsCode329251,semester496791,148609
crsCode597483,semester653119,596233
crsCode374202,semester291405,836866
crsCode196394,semester738647,330562
crsCode13855,semester396092,706900
crsCode160114,semester986873,351642
