id,name,deptId
10180,name762779,deptId605949
582826,name382301,deptId839226
304153,name702407,deptId430939
50591,name2466,deptId332438
589437,name841716,deptId208639
934823,name147170,deptId867618
760990,name46338,deptId770304
857312,name420450,deptId619059
792376,name46374,deptId296293
348996,name778583,deptId694505
372876,name747144,deptId713091
355650,name868549,deptId263061
167788,name441248,deptId53711
822816,name862892,deptId835911
325534,name540613,deptId204619
107355,name443393,deptId117524
10687,name229677,deptId674556
805560,name145192,deptId91030
76845,name53200,deptId532470
722868,name931709,deptId118326
453223,name330433,deptId899186
496813,name106478,deptId733585
463398,name275695,deptId955240
170351,name482279,deptId562741
716504,name90425,deptId970153
283354,name231492,deptId491587
875209,name563753,deptId662527
321303,name299798,deptId883780
804037,name441782,deptId928969
176060,name800286,deptId750393
287258,name718320,deptId402259
402902,name607392,deptId465151
595444,name676999,deptId411809
928500,name838964,deptId335745
665864,name777741,deptId505778
962319,name95604,deptId622886
673619,name395211,deptId313069
265031,name504458,deptId397241
62833,name483590,deptId494585
941312,name794221,deptId96794
509767,name375550,deptId815702
815271,name702744,deptId141438
305630,name973713,deptId232439
397474,name678968,deptId843006
411760,name428340,deptId514185
262671,name138900,deptId93422
481041,name752130,deptId248938
690604,name417104,deptId588483
187468,name330933,deptId486182
198507,name309895,deptId568517
340541,name615419,deptId7821
839000,name847820,deptId279448
946001,name117530,deptId72646
789805,name17045,deptId552321
937826,name505810,deptId885443
269950,name648785,deptId645154
121030,name50584,deptId923210
927152,name589392,deptId834889
556603,name18697,deptId816629
428850,name349692,deptId509776
782145,name44734,deptId692096
494977,name322994,deptId812533
56146,name707977,deptId157232
718365,name434109,deptId51789
540338,name71614,deptId989813
153281,name371691,deptId496547
864772,name54579,deptId173639
74204,name598642,deptId197012
568147,name793931,deptId738329
504702,name898297,deptId698252
289331,name903660,deptId66937
441573,name461240,deptId997982
436010,name761197,deptId763622
273770,name113959,deptId880909
428566,name887103,deptId590196
589582,name190900,deptId974504
994123,name329608,deptId196826
691370,name498361,deptId238656
474534,name585963,deptId850726
436463,name742594,deptId886353
969870,name139789,deptId618101
621424,name852229,deptId484209
807601,name248863,deptId491493
147486,name408029,deptId686449
297805,name689143,deptId740436
317936,name194829,deptId319999
857107,name542852,deptId95389
535239,name507281,deptId641449
891277,name714219,deptId231834
949889,name715569,deptId910279
690139,name782351,deptId84418
507274,name155980,deptId822430
870138,name537154,deptId588136
329175,name152304,deptId243702
68927,name854324,deptId608001
157220,name526872,deptId264031
991861,name869700,deptId722040
80586,name462542,deptId915676
359426,name221366,deptId472037
961457,name265701,deptId270214
526094,name321073,deptId837553
298906,name885787,deptId130807
775579,name735076,deptId839884
433646,name85153,deptId840131
892320,name39331,deptId246792
616840,name986384,deptId595342
384100,name20454,deptId196673
654288,name123687,deptId95000
184121,name498249,deptId162339
767177,name111191,deptId751108
291631,name535384,deptId453352
788467,name442631,deptId496930
947488,name931964,deptId733585
910811,name46118,deptId926948
789690,name738820,deptId265097
254618,name675071,deptId465161
714640,name724318,deptId975432
826683,name393198,deptId565580
631461,name878420,deptId30089
564109,name641057,deptId649289
241493,name438601,deptId674357
475066,name237130,deptId200506
329763,name330256,deptId727468
925802,name836676,deptId912750
431425,name999422,deptId470632
519982,name165293,deptId103000
302989,name205076,deptId987403
180887,name681462,deptId566678
255291,name103319,deptId395753
280121,name228433,deptId853895
378184,name415397,deptId193881
818074,name366974,deptId133192
593592,name616963,deptId231884
723354,name790093,deptId163852
192818,name33466,deptId906402
623239,name285046,deptId704951
662223,name452251,deptId212883
983340,name279595,deptId784768
226177,name700803,deptId41712
458757,name78237,deptId94874
334570,name72462,deptId71414
486466,name231132,deptId676956
559667,name727331,deptId691696
558021,name718692,deptId517438
893592,name457090,deptId195107
922123,name312709,deptId567143
422759,name779905,deptId411075
656109,name94053,deptId5044
447535,name965931,deptId899362
703192,name425366,deptId363108
845146,name323939,deptId186860
556537,name164038,deptId543761
539750,name80767,deptId922958
422657,name208564,deptId147883
233085,name862814,deptId316138
750071,name519383,deptId153210
983156,name176942,deptId584839
862882,name556533,deptId685584
484458,name857118,deptId934797
3001,name947650,deptId160758
573074,name543546,deptId822250
244940,name859182,deptId126581
828234,name351431,deptId41730
173701,name82394,deptId963131
669046,name963898,deptId62645
840263,name726497,deptId540097
682454,name636158,deptId372050
970289,name101501,deptId632185
149988,name515184,deptId586652
163211,name435464,deptId624768
364098,name758520,deptId943372
450783,name736019,deptId357918
970627,name409874,deptId859446
993337,name677913,deptId296794
596655,name59935,deptId978710
394284,name151038,deptId413365
653955,name551508,deptId508420
493156,name493524,deptId988822
367145,name203663,deptId369522
836860,name851141,deptId617608
197163,name190460,deptId531728
29109,name388692,deptId60869
912078,name324059,deptId938919
202343,name169472,deptId704418
761844,name641288,deptId831172
267024,name175375,deptId880336
95346,name762691,deptId457721
597034,name160708,deptId825263
339850,name736975,deptId862929
939058,name417354,deptId41965
37206,name85984,deptId927283
84130,name117372,deptId351580
502429,name521099,deptId872213
928017,name912096,deptId900042
159140,name141463,deptId70583
622936,name14614,deptId769620
294560,name33216,deptId661272
35279,name949186,deptId280680
227006,name899796,deptId392030
407783,name310989,deptId248252
644733,name802606,deptId784699
308325,name627996,deptId265695
396433,name291048,deptId820567
235249,name325310,deptId302311
36855,name336627,deptId6164
858169,name451585,deptId572688
282943,name328664,deptId822773
974805,name627791,deptId395465
302629,name630159,deptId561243
947237,name799061,deptId64673
597216,name224986,deptId375613
574858,name483842,deptId587872
277315,name28113,deptId962637
2716,name57172,deptId768411
793369,name264254,deptId817735
629095,name575064,deptId324071
380157,name852726,deptId191944
799672,name874474,deptId374695
682049,name624309,deptId785972
857969,name379694,deptId17685
119411,name707324,deptId424280
382056,name177497,deptId560092
892709,name239275,deptId173291
308801,name147279,deptId723373
546945,name742620,deptId864452
71133,name613971,deptId9457
705634,name167381,deptId549925
552022,name808851,deptId969389
780078,name942018,deptId203542
483526,name841675,deptId135370
985119,name764045,deptId549906
278268,name326679,deptId941404
105535,name83034,deptId78927
244193,name827143,deptId91077
946081,name483034,deptId106693
22599,name759734,deptId899631
414348,name541820,deptId162337
433003,name102683,deptId785182
263017,name469720,deptId919150
382636,name592037,deptId145079
733943,name683199,deptId261913
746895,name283081,deptId975002
930845,name495977,deptId617394
635024,name328007,deptId276899
708080,name915860,deptId458872
998616,name810042,deptId272695
141072,name223469,deptId344937
453958,name93725,deptId447555
822596,name738576,deptId842942
160966,name753766,deptId830469
603939,name808654,deptId898489
220404,name192982,deptId804419
358881,name448738,deptId484692
691376,name327128,deptId297093
937578,name367026,deptId647129
715523,name864266,deptId15322
742502,name629390,deptId925979
997547,name569393,deptId987770
353252,name926298,deptId445694
593476,name66865,deptId82866
723113,name78046,deptId391620
375988,name283945,deptId634397
586175,name432882,deptId586987
773625,name869959,deptId352601
433282,name270463,deptId6832
462997,name770957,deptId278375
946918,name880568,deptId378334
935814,name666125,deptId924314
493565,name50107,deptId846092
630026,name84775,deptId781454
999823,name581106,deptId722482
299609,name285236,deptId274336
254816,name147327,deptId179215
573763,name417655,deptId884160
970447,name742104,deptId240163
427051,name203307,deptId675070
866088,name627054,deptId993422
83665,name35013,deptId956477
791475,name675111,deptId996330
985563,name698665,deptId390759
298567,name735752,deptId942518
295167,name794503,deptId525144
527053,name95163,deptId470859
413990,name418628,deptId701467
777918,name915862,deptId204501
239496,name357229,deptId330072
579557,name186322,deptId838046
972518,name590884,deptId237631
902719,name918162,deptId630709
118821,name872753,deptId971141
653848,name407615,deptId654644
653523,name786398,deptId485710
976209,name228977,deptId658734
593918,name88432,deptId519352
747272,name190214,deptId553488
131170,name434648,deptId878708
418585,name997039,deptId719190
619600,name904274,deptId689120
280903,name83735,deptId46791
269520,name974883,deptId621577
447440,name811451,deptId617400
595058,name976773,deptId411602
64355,name487947,deptId840602
222173,name512166,deptId171817
372921,name51701,deptId10210
694260,name954545,deptId113726
759146,name501557,deptId633418
414522,name581935,deptId430328
580622,name593263,deptId117014
786292,name238190,deptId573918
185573,name93906,deptId334210
64413,name966358,deptId629852
490094,name519251,deptId750478
178243,name105760,deptId786576
286567,name278733,deptId725941
895879,name946537,deptId815321
691259,name686889,deptId972248
230800,name539025,deptId228062
677351,name353386,deptId144939
875018,name2330,deptId258802
697338,name663977,deptId986263
605138,name699632,deptId79368
213801,name213877,deptId50627
510796,name578477,deptId384616
308067,name31594,deptId214435
559484,name387708,deptId842358
295085,name750271,deptId615643
35274,name151763,deptId965131
308034,name453316,deptId299943
12749,name999552,deptId777868
727323,name97237,deptId90289
830571,name268868,deptId589823
745703,name368594,deptId990663
235865,name131942,deptId592249
578274,name749856,deptId832250
354336,name857054,deptId144528
930373,name224096,deptId530785
839307,name995991,deptId602604
751391,name767394,deptId829941
67690,name895217,deptId888514
94908,name749416,deptId459390
909821,name754464,deptId697788
593877,name864244,deptId145421
871805,name247517,deptId605983
427246,name164119,deptId727268
922745,name226827,deptId360719
39827,name462730,deptId962573
953300,name709443,deptId509906
833181,name1022,deptId191656
987279,name289451,deptId499558
813099,name241772,deptId331
914016,name339286,deptId216006
311545,name60057,deptId541801
539,name15357,deptId613770
365577,name42961,deptId54377
80086,name899096,deptId474401
329350,name384096,deptId637214
962993,name393758,deptId247784
701926,name926976,deptId488092
462505,name268772,deptId245126
604620,name486170,deptId609150
185679,name957067,deptId362984
592610,name895777,deptId142998
560322,name17384,deptId666268
667790,name162448,deptId241060
665085,name362250,deptId837379
638204,name843673,deptId782535
219328,name964502,deptId492307
865430,name372730,deptId249701
2714,name451366,deptId237011
622194,name311362,deptId518190
56301,name434426,deptId438583
263366,name880316,deptId2951
446052,name83920,deptId217039
440668,name262133,deptId251916
552012,name338887,deptId121065
772142,name980197,deptId689242
233294,name63459,deptId882591
943493,name336463,deptId837442
89390,name846157,deptId52196
170256,name957628,deptId42987
324583,name724016,deptId925385
989571,name84551,deptId572709
505133,name284223,deptId538965
835333,name664824,deptId730504
464764,name456573,deptId252410
929147,name299486,deptId136416
470716,name398257,deptId365641
951960,name847794,deptId418369
443080,name946597,deptId857808
927885,name194550,deptId968712
754524,name9332,deptId515736
860436,name404823,deptId326845
732797,name949991,deptId596585
231850,name598124,deptId964267
467175,name923211,deptId951356
657199,name68403,deptId439541
918654,name910336,deptId106272
572591,name55879,deptId129273
705829,name188983,deptId749621
877836,name548401,deptId595899
677927,name292898,deptId36376
943664,name655339,deptId361216
642572,name229185,deptId856648
306501,name661563,deptId226851
821543,name450384,deptId171524
410247,name594590,deptId945406
800790,name598121,deptId36506
86161,name63272,deptId480710
636073,name335020,deptId726287
578858,name866850,deptId561082
333311,name220519,deptId935153
607663,name921376,deptId502626
976102,name98700,deptId460743
435818,name323043,deptId579036
330541,name404497,deptId380556
643955,name498128,deptId730113
938745,name1147,deptId624534
421300,name459500,deptId201001
85339,name798058,deptId206832
830391,name263477,deptId974564
441095,name867362,deptId330497
898481,name738169,deptId728276
10234,name919359,deptId797541
899384,name873956,deptId78959
780326,name975955,deptId298695
775261,name525276,deptId491562
284981,name943129,deptId982951
271774,name655547,deptId919571
266789,name638889,deptId220535
858589,name921504,deptId602509
117549,name963307,deptId508269
394191,name78143,deptId877408
4374,name474985,deptId63337
925816,name426102,deptId708965
102525,name639321,deptId930320
9082,name895958,deptId297797
356384,name473983,deptId653482
493039,name569379,deptId743
940428,name233113,deptId344954
891024,name299860,deptId551089
888646,name805370,deptId524784
292771,name257830,deptId93819
381207,name550063,deptId396345
961657,name948798,deptId775949
419388,name453290,deptId130218
821574,name109849,deptId554526
301352,name907688,deptId880794
673772,name528216,deptId239371
908601,name720187,deptId787609
328623,name455843,deptId408125
479634,name593281,deptId644238
518816,name821436,deptId322739
287309,name38807,deptId261228
466154,name555617,deptId873335
254926,name139618,deptId660025
640621,name580244,deptId42297
101882,name576322,deptId645509
576190,name4246,deptId807268
822464,name583680,deptId20266
575823,name817376,deptId921938
135527,name857880,deptId423227
50151,name14166,deptId260997
929380,name283937,deptId205421
104851,name705358,deptId400888
418104,name462713,deptId743984
65581,name112210,deptId407444
276832,name660597,deptId779138
892707,name496815,deptId55654
539585,name257680,deptId181764
938379,name20904,deptId380045
489046,name132091,deptId491610
277621,name166092,deptId372514
378508,name349693,deptId742285
156293,name184695,deptId684931
537910,name250417,deptId736315
695690,name693519,deptId117609
606370,name109718,deptId813658
683240,name407299,deptId667295
781793,name820766,deptId502936
855703,name230873,deptId482941
90478,name65023,deptId215751
359209,name721652,deptId203064
952164,name849130,deptId63656
622534,name324580,deptId61210
744086,name468690,deptId398486
551096,name564435,deptId618847
455680,name934518,deptId29259
224325,name122296,deptId970127
270735,name608881,deptId35985
111016,name960864,deptId353048
384357,name386000,deptId137415
954889,name608068,deptId461673
13009,name284698,deptId105401
883652,name991093,deptId284439
447638,name333515,deptId8219
674853,name852102,deptId614293
357031,name726771,deptId364957
456477,name731452,deptId541639
179720,name54685,deptId383633
34611,name236630,deptId650865
515219,name66519,deptId706095
784730,name353048,deptId62564
608558,name392016,deptId465694
943327,name287502,deptId222222
664184,name796179,deptId774802
628369,name510332,deptId379971
812940,name667113,deptId248927
372521,name571066,deptId389199
997618,name736670,deptId964325
876196,name164723,deptId237637
77377,name43223,deptId373674
371055,name515109,deptId783877
238716,name464861,deptId5735
248005,name295702,deptId128930
849170,name587230,deptId556978
285542,name732806,deptId104024
520073,name260806,deptId177261
494191,name766421,deptId547033
821717,name849252,deptId103873
757518,name650671,deptId10543
139696,name154737,deptId467491
611791,name912615,deptId120908
683854,name295233,deptId602136
466649,name783823,deptId539852
334775,name841783,deptId434815
458604,name162691,deptId516923
610347,name646181,deptId886931
650611,name811091,deptId103932
627268,name138283,deptId59153
556932,name498520,deptId890627
321496,name822607,deptId699713
857238,name997542,deptId305757
595740,name282634,deptId497764
559094,name356209,deptId356688
196193,name459892,deptId23374
862530,name770686,deptId130207
606850,name76242,deptId680120
973389,name882102,deptId793660
575345,name333987,deptId278155
982967,name560292,deptId350814
840543,name638103,deptId734195
677883,name691119,deptId112130
624092,name434505,deptId615254
553356,name55370,deptId697801
334386,name94856,deptId708031
149482,name5040,deptId943760
279320,name980289,deptId457087
176257,name921143,deptId827946
139503,name389552,deptId494686
615008,name820828,deptId515669
510901,name847273,deptId497744
315558,name211706,deptId698364
591797,name23682,deptId485382
228221,name223733,deptId931203
889144,name605988,deptId94448
713078,name148480,deptId873531
511065,name960487,deptId156298
524550,name921326,deptId565909
574404,name440956,deptId75858
710660,name221262,deptId673716
32200,name881138,deptId315709
253083,name57870,deptId268513
381004,name740322,deptId514900
667475,name509408,deptId241780
35860,name223287,deptId976229
643551,name627697,deptId245740
794598,name897425,deptId830470
784041,name967796,deptId647729
323189,name731945,deptId131986
101752,name647475,deptId645992
644174,name143356,deptId353514
231335,name279077,deptId465027
62961,name677268,deptId677645
630560,name210439,deptId185537
573946,name305051,deptId118033
658684,name203959,deptId376847
332531,name174505,deptId814769
198887,name858522,deptId817805
393847,name857023,deptId997921
409897,name554243,deptId787449
596294,name435625,deptId426683
67012,name521315,deptId909640
566335,name255397,deptId188826
64782,name149045,deptId409834
292125,name661659,deptId363796
410841,name555390,deptId820400
142014,name560800,deptId156937
11054,name192970,deptId781203
422178,name14637,deptId94060
408146,name115258,deptId452716
362694,name886701,deptId519394
318013,name194762,deptId295483
713011,name387562,deptId980134
103522,name319230,deptId165148
187988,name867795,deptId197240
726633,name992026,deptId51714
835869,name179109,deptId632645
115182,name414536,deptId446540
775489,name563645,deptId685642
366087,name728665,deptId202005
80510,name307271,deptId303072
133175,name142992,deptId440345
637123,name797511,deptId87284
690582,name445988,deptId975395
482210,name458134,deptId134957
956089,name433892,deptId750054
478731,name256830,deptId194440
92213,name140351,deptId791045
350877,name866706,deptId968201
997602,name519217,deptId649843
975679,name64958,deptId189613
863322,name530304,deptId748245
669081,name418523,deptId399844
608196,name270772,deptId590342
564801,name233409,deptId303851
758624,name973,deptId60017
364522,name946689,deptId79671
755445,name514675,deptId67597
944421,name88457,deptId897840
561498,name791610,deptId434536
808079,name177276,deptId803077
673806,name285540,deptId182832
183732,name496213,deptId616161
53178,name905565,deptId930232
699104,name173161,deptId531311
851287,name579110,deptId406355
222023,name958301,deptId679924
63294,name942631,deptId716186
238553,name963402,deptId348339
47768,name222840,deptId41688
505943,name540077,deptId227317
78463,name687284,deptId333019
991855,name593290,deptId966890
379843,name249701,deptId592627
258973,name552146,deptId564285
114117,name476378,deptId864846
67921,name212205,deptId428453
529015,name60505,deptId998158
945803,name159470,deptId19853
749186,name19284,deptId81921
4131,name363055,deptId730325
427604,name784754,deptId342529
520609,name133549,deptId686903
510409,name27487,deptId190811
975412,name388402,deptId816503
68534,name102747,deptId641255
110794,name509744,deptId57878
33178,name777411,deptId609661
522103,name237457,deptId720159
462443,name168671,deptId604682
681502,name877872,deptId94280
726759,name536319,deptId671421
999196,name178315,deptId198274
71413,name478066,deptId451770
678659,name474338,deptId160118
470761,name251569,deptId961092
928246,name547150,deptId373137
363956,name796924,deptId271416
648913,name660814,deptId42097
560701,name750905,deptId223964
792651,name290133,deptId513351
158150,name169552,deptId469951
13122,name797988,deptId270102
943617,name745632,deptId653893
215647,name639712,deptId366659
251389,name118448,deptId468295
489256,name174086,deptId625468
943316,name658143,deptId166107
997350,name71788,deptId887027
864258,name724241,deptId762903
100969,name290541,deptId936459
208602,name83113,deptId646990
967080,name747998,deptId957499
803718,name529719,deptId153919
685168,name536537,deptId126013
95311,name8258,deptId999688
589348,name783021,deptId824740
181539,name252331,deptId556260
210987,name338115,deptId516953
211656,name560400,deptId144326
459281,name895676,deptId756640
454637,name792164,deptId243627
421599,name409040,deptId608613
508628,name377271,deptId882697
66245,name841707,deptId919595
87471,name750491,deptId48148
883587,name87777,deptId843373
377534,name515042,deptId904754
439630,name496666,deptId174963
315377,name519649,deptId230775
373378,name293203,deptId901051
331836,name126375,deptId907775
24103,name191105,deptId89693
885891,name709898,deptId992048
683102,name661575,deptId363872
984617,name328998,deptId285902
484499,name646438,deptId29388
341493,name779231,deptId261796
598284,name991047,deptId704702
131140,name271864,deptId954372
278856,name484975,deptId304388
986875,name352317,deptId657435
596098,name703149,deptId928879
586210,name497475,deptId667570
475216,name500262,deptId908811
370425,name279882,deptId779112
64111,name556508,deptId199456
581237,name122934,deptId54998
612406,name732051,deptId654879
383002,name442969,deptId676303
705825,name898629,deptId704629
805918,name308806,deptId188679
614674,name25910,deptId914889
638047,name166515,deptId581601
536729,name220783,deptId922284
766507,name103963,deptId467898
97353,name985831,deptId502298
440955,name64907,deptId516967
25355,name452851,deptId493440
67707,name443457,deptId586110
541860,name224983,deptId50665
560379,name845099,deptId414360
705719,name934028,deptId784011
562889,name677948,deptId812792
59724,name371894,deptId322551
913144,name403961,deptId121459
802128,name731470,deptId496441
90694,name475133,deptId617087
479623,name695279,deptId174865
607264,name291559,deptId393239
883796,name743852,deptId558282
520330,name969652,deptId116080
321684,name456576,deptId691669
796849,name109509,deptId784884
199523,name846293,deptId271169
902298,name892140,deptId893087
159175,name943749,deptId146014
539572,name426815,deptId198266
876222,name817127,deptId344393
633559,name567508,deptId556173
344069,name785197,deptId580946
400547,name491409,deptId648429
142623,name266703,deptId984159
765823,name728446,deptId54335
348657,name478514,deptId351136
312558,name667060,deptId586446
441794,name15941,deptId542326
113092,name710148,deptId268254
364231,name714504,deptId67875
784807,name621748,deptId736515
171376,name836524,deptId352419
37571,name285890,deptId625245
201292,name359272,deptId49744
522194,name818760,deptId911429
525924,name702813,deptId460990
757400,name494716,deptId316627
520191,name97240,deptId455080
846166,name275195,deptId805362
743809,name404614,deptId305772
629447,name780858,deptId708995
180978,name683816,deptId876955
575732,name761027,deptId413020
635909,name663818,deptId956256
512131,name182467,deptId746900
108367,name350378,deptId33069
535101,name326732,deptId836909
521402,name311565,deptId301366
269445,name122524,deptId257392
981411,name232377,deptId709701
41092,name518086,deptId814007
746423,name26545,deptId580486
537388,name269896,deptId66821
61026,name37961,deptId700466
719579,name273174,deptId825536
796614,name198826,deptId342550
414721,name880231,deptId10231
712055,name133272,deptId974893
733669,name436908,deptId921335
299247,name603092,deptId973442
866495,name869495,deptId818107
297509,name200971,deptId988352
908310,name170371,deptId686346
152889,name596644,deptId340111
381409,name340389,deptId118042
170280,name823746,deptId599509
56077,name116604,deptId498989
177009,name157771,deptId550512
601721,name544904,deptId515436
383911,name755664,deptId302077
342170,name573253,deptId924499
669867,name519435,deptId909282
82347,name178723,deptId37083
982939,name75565,deptId434128
719109,name564930,deptId791017
730300,name215741,deptId136117
809296,name360875,deptId564910
650764,name430463,deptId653413
520203,name552300,deptId741676
283604,name15545,deptId374124
524285,name59815,deptId805352
10782,name824571,deptId934080
471346,name399992,deptId879397
236175,name884452,deptId185516
588800,name141301,deptId653971
837942,name189182,deptId348378
411821,name192581,deptId371421
569645,name597483,deptId834819
939502,name49145,deptId471459
264195,name912880,deptId94753
369146,name655494,deptId288987
275384,name965815,deptId537898
928184,name693055,deptId26098
717744,name535277,deptId871484
34795,name741160,deptId786199
185523,name960375,deptId60923
483280,name353924,deptId412308
885525,name631952,deptId225888
838558,name689325,deptId343727
844137,name306843,deptId690354
348872,name893734,deptId234544
187603,name635770,deptId940640
983799,name98859,deptId145672
627931,name84264,deptId583944
421792,name575988,deptId25524
201943,name71673,deptId46868
208048,name92781,deptId746005
841870,name406766,deptId737076
784678,name848027,deptId583720
614128,name485645,deptId572847
513430,name479405,deptId472253
689783,name322655,deptId967623
607038,name22002,deptId219563
419414,name970638,deptId856553
446743,name464180,deptId24417
93452,name181890,deptId85547
143851,name298884,deptId29504
329394,name83405,deptId402751
46358,name105924,deptId772273
306317,name509377,deptId588331
115615,name687641,deptId292968
982259,name674153,deptId284874
947926,name55820,deptId90947
994457,name141341,deptId381357
761532,name445827,deptId352935
214293,name130072,deptId242586
496218,name559789,deptId891084
659191,name264743,deptId454666
701334,name502794,deptId505968
613774,name242358,deptId758226
384084,name423598,deptId383244
703128,name754766,deptId308751
567285,name49075,deptId221704
3303,name307715,deptId423158
302795,name149737,deptId71153
95062,name12960,deptId315693
400129,name706263,deptId750152
764812,name4427,deptId891287
744955,name540756,deptId924789
569151,name158650,deptId282076
880761,name919052,deptId19270
988143,name864050,deptId29502
423268,name381779,deptId718613
867123,name860526,deptId674899
476171,name334595,deptId689508
577140,name302501,deptId238429
411000,name859607,deptId130174
649606,name437124,deptId876349
179153,name256097,deptId766488
741047,name378335,deptId364041
530510,name253617,deptId837681
404771,name769411,deptId698697
891739,name485033,deptId258007
230265,name266910,deptId914090
20049,name530206,deptId747488
661367,name739273,deptId236028
131846,name408396,deptId20659
653176,name623531,deptId201185
496812,name780597,deptId82000
611165,name681066,deptId440835
889245,name216377,deptId417361
288770,name999143,deptId630501
64607,name675114,deptId431091
942094,name768087,deptId968366
431681,name488399,deptId388138
891216,name580335,deptId776992
27309,name573547,deptId375243
926539,name812351,deptId505443
876256,name113940,deptId545102
443904,name320117,deptId474029
669951,name386998,deptId545278
343336,name345199,deptId173052
666436,name541875,deptId541578
611981,name234885,deptId388380
201172,name345279,deptId382185
148548,name37750,deptId131708
467612,name587571,deptId989289
672618,name64588,deptId972357
899518,name624812,deptId560129
362689,name110919,deptId648578
598740,name425738,deptId723365
161228,name947213,deptId276142
428588,name916893,deptId372188
972348,name468936,deptId28404
274482,name116814,deptId697838
710144,name218613,deptId868635
881050,name502457,deptId742964
577424,name223041,deptId412453
741278,name615778,deptId98945
777520,name618376,deptId990681
229598,name363590,deptId650398
139474,name455575,deptId143708
590561,name181020,deptId874869
80201,name905134,deptId894493
972242,name70132,deptId701929
937342,name757812,deptId367129
305451,name304231,deptId992271
662861,name313451,deptId958455
867928,name192443,deptId766519
65626,name771629,deptId709588
242768,name681441,deptId170216
197096,name523815,deptId424487
104441,name909993,deptId108851
825030,name387617,deptId719122
49716,name326456,deptId144677
550581,name178033,deptId283622
959327,name715225,deptId98224
238827,name705001,deptId642187
285753,name364297,deptId140318
840881,name110251,deptId884924
832900,name530247,deptId150414
525477,name297673,deptId101562
615040,name688502,deptId823820
196715,name609042,deptId904450
285458,name866623,deptId738156
752977,name45632,deptId233034
123329,name684125,deptId188797
247923,name469666,deptId847279
659471,name879893,deptId208346
842700,name350108,deptId931999
485518,name551498,deptId113383
515181,name22738,deptId818738
517302,name34626,deptId365272
21201,name868244,deptId416868
450755,name779291,deptId851506
888858,name427517,deptId715945
632920,name958590,deptId438875
150216,name240991,deptId543568
26039,name618114,deptId521741
8185,name784539,deptId842122
820199,name382681,deptId902547
584721,name628211,deptId974999
968448,name927202,deptId959212
588051,name771474,deptId303593
637900,name80761,deptId241483
658416,name445932,deptId941841
528792,name72739,deptId583348
205848,name399620,deptId904999
838723,name277862,deptId818197
939623,name276505,deptId981329
239681,name371852,deptId44006
437392,name73355,deptId792236
244473,name47759,deptId708952
462163,name877452,deptId963374
963640,name93129,deptId576969
242612,name611795,deptId192859
788203,name879529,deptId823541
162264,name738619,deptId732093
91457,name675104,deptId4012
412897,name120868,deptId505623
342180,name600865,deptId441596
365449,name252226,deptId702142
405624,name133730,deptId354509
516339,name647623,deptId114567
43308,name517929,deptId264038
547254,name570349,deptId728500
815808,name200448,deptId838053
914474,name333163,deptId633400
26271,name412803,deptId645366
948769,name770375,deptId28232
449226,name675179,deptId912819
378039,name250321,deptId559726
214041,name642127,deptId893945
872579,name758176,deptId407739
345491,name626457,deptId840040
19469,name16882,deptId246437
59058,name57639,deptId787683
780934,name587401,deptId919153
683718,name840501,deptId96173
996466,name850406,deptId360774
67119,name665674,deptId781973
993462,name632550,deptId753516
328590,name964982,deptId110628
84609,name272344,deptId441245
303875,name79863,deptId474591
467058,name903812,deptId531325
882876,name591507,deptId906821
838779,name446340,deptId644094
260575,name830563,deptId979946
905964,name567966,deptId746655
620247,name290781,deptId98858
284723,name397213,deptId798206
781051,name175271,deptId318269
264260,name110427,deptId484626
794813,name411661,deptId835224
417772,name258670,deptId681262
472978,name88686,deptId988360
927986,name389589,deptId465071
473813,name363131,deptId899414
691415,name627066,deptId542776
443742,name405827,deptId477578
611652,name566312,deptId354059
104266,name449294,deptId465201
255862,name698930,deptId157917
888604,name442608,deptId570874
374646,name852865,deptId210273
862644,name126445,deptId157939
780619,name696240,deptId658687
819241,name234001,deptId746605
402641,name819353,deptId22709
972257,name644278,deptId649480
147389,name846432,deptId399134
350649,name564534,deptId885776
109065,name164525,deptId705884
889088,name770593,deptId238703
317455,name853488,deptId386921
215471,name478585,deptId128876
795083,name464967,deptId433427
353710,name716651,deptId408484
554880,name452240,deptId734744
55182,name174103,deptId455595
875679,name725909,deptId216958
608146,name180474,deptId240858
10481,name46564,deptId67750
659234,name422738,deptId72146
482572,name928699,deptId419694
861235,name736935,deptId258751
18548,name584783,deptId510670
786315,name401581,deptId218823
461490,name974759,deptId587352
950024,name209353,deptId73733
57339,name847184,deptId754164
760485,name269126,deptId768008
476491,name106925,deptId227859
490640,name952320,deptId51946
989872,name795351,deptId586825
843879,name783813,deptId831820
239291,name85,deptId81753
587830,name257854,deptId256714
785939,name234213,deptId993715
66229,name150152,deptId609510
672984,name919322,deptId449819
250255,name646488,deptId743438
108605,name75141,deptId933585
163914,name912159,deptId469696
454783,name238346,deptId803161
589001,name144599,deptId317965
405334,name69120,deptId365004
922409,name117808,deptId42890
153581,name630600,deptId822039
272533,name982763,deptId698307
123370,name479049,deptId816761
662824,name511948,deptId886668
432076,name293568,deptId982258
926532,name755200,deptId369374
990864,name951420,deptId735963
844401,name761304,deptId668119
159506,name703254,deptId595513
59196,name787909,deptId94228
719716,name82111,deptId106416
364518,name11270,deptId735792
952152,name749078,deptId173572
3728,name152581,deptId381076
657367,name512488,deptId696776
440183,name766850,deptId28275
274733,name859543,deptId214405
